IBGE;RS;MACRO;Municipio;Casos;Obitos;Recuperados;Em_investigacao
4103008;11;NOROESTE;Boa Esperança;507;19;487;0
4103909;11;NOROESTE;Campina da Lagoa;1833;63;1763;0
4104303;11;NOROESTE;Campo Mourão;16220;352;15798;7
4106555;11;NOROESTE;Corumbataí do Sul;438;7;430;0
4107504;11;NOROESTE;Engenheiro Beltrão;1659;31;1619;0
4107553;11;NOROESTE;Farol;203;8;185;0
4107702;11;NOROESTE;Fênix;459;8;433;1
4108601;11;NOROESTE;Goioerê;2132;75;1983;5
4110805;11;NOROESTE;Iretama;1138;21;1039;1
4112207;11;NOROESTE;Janiópolis;547;22;525;0
4112959;11;NOROESTE;Juranda;1120;33;1085;0
4113734;11;NOROESTE;Luiziana;813;15;793;0
4114005;11;NOROESTE;Mamborê;1505;29;1380;0
4116109;11;NOROESTE;Moreira Sales;1135;39;1091;1
4116802;11;NOROESTE;Nova Cantu;825;20;802;1
4118808;11;NOROESTE;Peabiru;1731;40;1677;0
4120655;11;NOROESTE;Quarto Centenário;323;6;302;0
4121109;11;NOROESTE;Quinta do Sol;626;10;614;0
4121356;11;NOROESTE;Rancho Alegre D'Oeste;294;9;285;0
4122503;11;NOROESTE;Roncador;1265;20;1118;0
4127205;11;NOROESTE;Terra Boa;2687;59;2607;0
4128005;11;NOROESTE;Ubiratã;2407;99;2237;1
4128625;12;NOROESTE;Alto Paraíso;384;9;364;0
4100707;12;NOROESTE;Alto Piquiri;1166;29;1064;0
4100509;12;NOROESTE;Altônia;1834;50;1680;1
4103370;12;NOROESTE;Brasilândia do Sul;433;12;410;0
4103479;12;NOROESTE;Cafezal do Sul;476;8;467;0
4106605;12;NOROESTE;Cruzeiro do Oeste;3194;88;3085;28
4107256;12;NOROESTE;Douradina;1113;13;1070;7
4107520;12;NOROESTE;Esperança Nova;316;8;308;0
4108320;12;NOROESTE;Francisco Alves;525;8;494;0
4109906;12;NOROESTE;Icaraíma;998;16;936;1
4110607;12;NOROESTE;Iporã;2143;21;1793;8
4111555;12;NOROESTE;Ivaté;748;4;606;0
4114708;12;NOROESTE;Maria Helena;582;5;546;0
4115101;12;NOROESTE;Mariluz;1522;52;1441;5
4117206;12;NOROESTE;Nova Olímpia;719;19;689;1
4118857;12;NOROESTE;Perobal;982;8;969;3
4118907;12;NOROESTE;Pérola;1552;33;1414;3
4125357;12;NOROESTE;São Jorge do Patrocínio;992;7;976;0
4126900;12;NOROESTE;Tapira;628;12;616;0
4128104;12;NOROESTE;Umuarama;18802;350;18303;267
4128807;12;NOROESTE;Xambrê;634;8;581;1
4105508;13;NOROESTE;Cianorte;10297;186;9727;3
4105607;13;NOROESTE;Cidade Gaúcha;1957;34;1919;1
4109104;13;NOROESTE;Guaporema;262;5;250;0
4110409;13;NOROESTE;Indianópolis;944;11;927;0
4112405;13;NOROESTE;Japurá;1245;17;1204;0
4113007;13;NOROESTE;Jussara;758;7;747;0
4122602;13;NOROESTE;Rondon;1178;21;1136;0
4125555;13;NOROESTE;São Manoel do Paraná;220;3;215;0
4126108;13;NOROESTE;São Tomé;749;5;743;0
4126801;13;NOROESTE;Tapejara;2089;37;2047;3
4127908;13;NOROESTE;Tuneiras do Oeste;1146;24;1118;0
4100608;14;NOROESTE;Alto Paraná;1373;26;1337;0
4100905;14;NOROESTE;Amaporã;477;8;462;1
4106704;14;NOROESTE;Cruzeiro do Sul;533;12;521;0
4107108;14;NOROESTE;Diamante do Norte;400;16;382;1
4108908;14;NOROESTE;Guairaçá;566;16;418;0
4110300;14;NOROESTE;Inajá;416;10;406;0
4111308;14;NOROESTE;Itaúna do Sul;286;5;277;0
4112603;14;NOROESTE;Jardim Olinda;72;2;70;0
4113502;14;NOROESTE;Loanda;3504;60;3383;1
4115002;14;NOROESTE;Marilena;801;19;754;0
4115903;14;NOROESTE;Mirador;307;3;298;0
4116505;14;NOROESTE;Nova Aliança do Ivaí;150;2;147;0
4117107;14;NOROESTE;Nova Londrina;1941;31;1899;0
4118303;14;NOROESTE;Paranapoema;252;4;246;0
4118402;14;NOROESTE;Paranavaí;12513;309;11923;7
4118006;14;NOROESTE;Paraíso do Norte;2264;48;2212;0
4119707;14;NOROESTE;Planaltina do Paraná;465;6;454;0
4120200;14;NOROESTE;Porto Rico;488;7;479;0
4121000;14;NOROESTE;Querência do Norte;1407;10;1386;0
4123303;14;NOROESTE;Santa Cruz de Monte Castelo;1082;20;1039;1
4123709;14;NOROESTE;Santa Isabel do Ivaí;1588;31;1541;0
4123956;14;NOROESTE;Santa Mônica;395;12;381;0
4124202;14;NOROESTE;Santo Antônio do Caiuá;266;9;247;0
4124608;14;NOROESTE;São Carlos do Ivaí;1097;20;1074;0
4124905;14;NOROESTE;São João do Caiuá;600;13;531;0
4125902;14;NOROESTE;São Pedro do Paraná;251;2;244;0
4126702;14;NOROESTE;Tamboara;581;14;563;0
4127304;14;NOROESTE;Terra Rica;1471;36;1370;0
4102109;15;NOROESTE;Astorga;3908;95;3762;1
4102208;15;NOROESTE;Atalaia;489;24;426;0
4105904;15;NOROESTE;Colorado;3183;79;2916;0
4107306;15;NOROESTE;Doutor Camargo;689;17;672;1
4107801;15;NOROESTE;Floraí;776;12;749;0
4107900;15;NOROESTE;Floresta;1270;22;1214;1
4108106;15;NOROESTE;Flórida;321;11;303;0
4110003;15;NOROESTE;Iguaraçu;654;23;603;0
4110904;15;NOROESTE;Itaguajé;352;9;328;0
4111100;15;NOROESTE;Itambé;801;34;755;1
4111605;15;NOROESTE;Ivatuba;299;13;279;0
4113601;15;NOROESTE;Lobato;598;15;573;0
4114203;15;NOROESTE;Mandaguari;5236;131;4876;0
4114104;15;NOROESTE;Mandaguaçu;4238;85;4085;1
4114807;15;NOROESTE;Marialva;6633;135;6480;1
4115200;15;NOROESTE;Maringá;66575;1628;64720;41
4116307;15;NOROESTE;Munhoz de Melo;520;9;510;0
4116406;15;NOROESTE;Nossa Senhora das Graças;646;10;632;0
4116901;15;NOROESTE;Nova Esperança;2547;87;2336;1
4117404;15;NOROESTE;Ourizona;360;13;339;0
4117503;15;NOROESTE;Paiçandu;5807;142;5369;3
4118105;15;NOROESTE;Paranacity;1084;29;1052;0
4120408;15;NOROESTE;Presidente Castelo Branco;713;14;678;0
4123402;15;NOROESTE;Santa Fé;1011;48;934;0
4123600;15;NOROESTE;Santa Inês;192;3;155;0
4124509;15;NOROESTE;Santo Inácio;586;18;565;0
4126256;15;NOROESTE;Sarandi;14256;338;13316;4
4125308;15;NOROESTE;São Jorge do Ivaí;844;14;829;0
4128302;15;NOROESTE;Uniflor;122;3;117;0
4101150;15;NOROESTE;Ângulo;393;7;378;0
4101408;16;NORTE;Apucarana;11748;490;10256;10
4101507;16;NORTE;Arapongas;15331;589;13577;6
4103206;16;NORTE;Bom Sucesso;1347;20;1317;0
4103305;16;NORTE;Borrazópolis;1095;34;1055;0
4103503;16;NORTE;Califórnia;1372;39;1329;0
4103800;16;NORTE;Cambira;1214;28;1181;0
4107603;16;NORTE;Faxinal;2538;74;2402;0
4108700;16;NORTE;Grandes Rios;664;18;644;0
4112108;16;NORTE;Jandaia do Sul;3190;87;2947;0
4113106;16;NORTE;Kaloré;1311;29;1236;0
4114906;16;NORTE;Marilândia do Sul;1239;42;1194;0
4115507;16;NORTE;Marumbi;770;13;737;0
4115754;16;NORTE;Mauá da Serra;1360;25;1324;0
4117297;16;NORTE;Novo Itacolomi;336;7;314;1
4122107;16;NORTE;Rio Bom;377;13;363;0
4122701;16;NORTE;Sabáudia;1479;26;1415;0
4125803;16;NORTE;São Pedro do Ivaí;1478;49;1417;0
4100806;17;NORTE;Alvorada do Sul;887;29;815;0
4101903;17;NORTE;Assaí;1775;57;1706;1
4102802;17;NORTE;Bela Vista do Paraíso;2408;81;2060;1
4103404;17;NORTE;Cafeara;478;13;435;0
4103701;17;NORTE;Cambé;14794;362;13240;11
4105102;17;NORTE;Centenário do Sul;1296;36;1255;0
4108007;17;NORTE;Florestópolis;1785;38;1707;0
4109203;17;NORTE;Guaraci;648;9;639;0
4109807;17;NORTE;Ibiporã;8137;191;7448;4
4111902;17;NORTE;Jaguapitã;2282;62;1943;0
4112702;17;NORTE;Jataizinho;2000;46;1762;1
4113700;17;NORTE;Londrina;105934;2248;99689;122
4113809;17;NORTE;Lupionópolis;444;21;418;0
4116000;17;NORTE;Miraselva;278;8;245;0
4119657;17;NORTE;Pitangueiras;530;13;421;0
4120002;17;NORTE;Porecatu;1820;50;1752;1
4120333;17;NORTE;Prado Ferreira;105;18;86;0
4120507;17;NORTE;Primeiro de Maio;719;33;530;0
4122404;17;NORTE;Rolândia;9697;266;8672;4
4126504;17;NORTE;Sertanópolis;2909;49;2675;0
4126678;17;NORTE;Tamarana;1362;41;1305;0
4100103;18;NORTE;Abatiá;1180;21;1153;0
4101101;18;NORTE;Andirá;2782;96;2540;0
4102406;18;NORTE;Bandeirantes;5395;148;5190;1
4106001;18;NORTE;Congonhinhas;1167;30;1108;0
4106407;18;NORTE;Cornélio Procópio;7844;174;7660;3
4111001;18;NORTE;Itambaracá;918;20;872;0
4113403;18;NORTE;Leópolis;528;13;503;0
4116604;18;NORTE;Nova América da Colina;467;8;454;0
4117008;18;NORTE;Nova Fátima;711;14;689;0
4117214;18;NORTE;Nova Santa Bárbara;612;20;572;0
4121307;18;NORTE;Rancho Alegre;562;7;548;0
4121901;18;NORTE;Ribeirão do Pinhal;1751;53;1679;2
4123105;18;NORTE;Santa Amélia;520;11;473;0
4123204;18;NORTE;Santa Cecília do Pavão;541;13;525;0
4123907;18;NORTE;Santa Mariana;1472;53;1403;0
4124301;18;NORTE;Santo Antônio do Paraíso;302;5;296;0
4126207;18;NORTE;Sapopema;798;18;778;0
4126405;18;NORTE;Sertaneja;744;17;726;0
4124707;18;NORTE;São Jerônimo da Serra;839;31;803;0
4126009;18;NORTE;São Sebastião da Amoreira;938;28;910;0
4128401;18;NORTE;Uraí;869;34;801;0
4102703;19;NORTE;Barra do Jacaré;273;7;261;0
4103602;19;NORTE;Cambará;3136;68;3061;0
4104709;19;NORTE;Carlópolis;812;34;759;0
4106100;19;NORTE;Conselheiro Mairinck;761;17;743;0
4107751;19;NORTE;Figueira;986;29;950;0
4109005;19;NORTE;Guapirama;697;15;680;0
4109708;19;NORTE;Ibaiti;4324;161;4157;5
4111704;19;NORTE;Jaboti;604;14;589;2
4111803;19;NORTE;Jacarezinho;6770;115;6598;4
4112306;19;NORTE;Japira;653;15;633;0
4112801;19;NORTE;Joaquim Távora;2072;54;2011;1
4112900;19;NORTE;Jundiaí do Sul;185;9;174;0
4119202;19;NORTE;Pinhalão;922;21;897;0
4120705;19;NORTE;Quatiguá;1588;35;1542;0
4121802;19;NORTE;Ribeirão Claro;1331;22;1307;0
4122909;19;NORTE;Salto do Itararé;990;38;945;0
4124004;19;NORTE;Santana do Itararé;912;30;882;0
4124103;19;NORTE;Santo Antônio da Platina;7084;153;6619;23
4126603;19;NORTE;Siqueira Campos;3781;86;3681;6
4125407;19;NORTE;São José da Boa Vista;667;24;643;1
4127809;19;NORTE;Tomazina;967;29;852;0
4128500;19;NORTE;Wenceslau Braz;2319;85;2230;0
4102000;20;OESTE;Assis Chateaubriand;5493;135;5328;4
4107157;20;OESTE;Diamante D'Oeste;674;20;651;0
4107538;20;OESTE;Entre Rios do Oeste;518;6;504;2
4108809;20;OESTE;Guaíra;4196;104;4055;89
4114609;20;OESTE;Marechal Cândido Rondon;7548;155;7374;6
4115358;20;OESTE;Maripá;772;19;726;2
4115853;20;OESTE;Mercedes;636;10;624;0
4117222;20;OESTE;Nova Santa Rosa;1093;18;1064;0
4117453;20;OESTE;Ouro Verde do Oeste;1029;34;987;0
4117909;20;OESTE;Palotina;6626;97;6490;1
4118451;20;OESTE;Pato Bragado;666;11;597;0
4120853;20;OESTE;Quatro Pontes;739;9;688;1
4123501;20;OESTE;Santa Helena;3817;86;3719;2
4125456;20;OESTE;São José das Palmeiras;486;13;469;0
4125753;20;OESTE;São Pedro do Iguaçu;727;23;696;0
4127403;20;OESTE;Terra Roxa;2323;44;2251;2
4127700;20;OESTE;Toledo;27749;467;26599;10
4127957;20;OESTE;Tupãssi;937;23;905;0
4107009;21;LESTE;Curiúva;1445;34;1305;1
4110078;21;LESTE;Imbaú;2037;59;1970;1
4117305;21;LESTE;Ortigueira;2489;52;2312;1
4121703;21;LESTE;Reserva;3427;80;3343;0
4127106;21;LESTE;Telêmaco Borba;18418;393;17867;5
4127502;21;LESTE;Tibagi;2764;93;2668;0
4128534;21;LESTE;Ventania;1264;52;1209;0
4101655;22;NORTE;Arapuã;395;8;385;0
4101853;22;NORTE;Ariranha do Ivaí;188;4;184;0
4106852;22;NORTE;Cruzmaltina;362;7;351;0
4104402;22;NORTE;Cândido de Abreu;1646;20;1595;2
4108551;22;NORTE;Godoy Moreira;266;4;261;0
4111506;22;NORTE;Ivaiporã;4002;96;3730;1
4112504;22;NORTE;Jardim Alegre;1122;33;1085;0
4113429;22;NORTE;Lidianópolis;491;9;481;0
4113759;22;NORTE;Lunardelli;596;8;586;0
4114500;22;NORTE;Manoel Ribas;1837;32;1802;0
4115739;22;NORTE;Mato Rico;192;5;182;0
4117271;22;NORTE;Nova Tebas;710;17;663;0
4122172;22;NORTE;Rio Branco do Ivaí;464;13;431;0
4122651;22;NORTE;Rosário do Ivaí;643;8;619;2
4123857;22;NORTE;Santa Maria do Oeste;993;29;964;0
4125001;22;NORTE;São João do Ivaí;1418;27;1338;0
